,codes,activities,units,Totals,Small,Medium,Large,Mysore City
0,e079bc1a542536f8154d5eb43dd64d36,market for scrap copper,kilogram,-122675.18591383711,-122675.18591383711,0.0,0.0,-122675.18591383711
1,1c55712379e5f46b4c997abe7adf911e,market for white spirit,kilogram,5330248295.20459,159169989.18972635,9582.317926453106,5171068723.696936,5320403453.461809
2,fbc5d4f66ca63fc47832691826277d7a,"market for heat, district or industrial, natural gas",megajoule,1978125800.6146348,1949014404.180636,4284521.045510761,24826875.388488237,1949438356.4469674
3,d1693f29bd81ab2644398ba65efedb7c,"market for powder coat, aluminium sheet",square meter,376615.85456197767,376615.85456197767,0.0,0.0,376585.8793750431
4,b2ed3b3926bb5864851323822cb74f11,market for used motor scooter,unit,-457205.9127173196,0.0,0.0,-457205.9127173196,-457205.9127173196
5,ad44eed67d3e16d0e8f67dfd6dee9c7e,"market for electricity, high voltage",kilowatt hour,22.441112115563744,22.441112115563744,0.0,0.0,22.441112115563744
6,e8aeee03ef75b98c2014834586751db8,"market for calcium carbide, technical grade",kilogram,65233.77735886519,65233.77735886519,0.0,0.0,58830.222573517385
7,aec924b089a087eea85d8a7ec70454fc,"market group for electricity, low voltage",kilowatt hour,1894266.0349291181,478854.99744258914,67964.72131130955,1347446.3161752142,1857423.2276269482
8,8b9bcd2df52d03057879fad191a17236,market for vinyl acetate,kilogram,313.44185117629615,279.7682414560451,33.6736097202511,0.0,273.0335195119948
9,e91b09ad5622747f73c136f90f7e815d,"market for electricity, medium voltage",kilowatt hour,96.42051675599247,0.0,96.42051675599247,0.0,0.0
10,c214076cd7f42ea7f47398473f4c14b9,"market for wastewater, unpolluted",cubic meter,-4099937.3500986146,-3401365.1137690092,-698572.2363296053,0.0,-2602615.6534900316
11,015e9aef83f1014882a2a0f9f96ac17e,market for waste polyethylene terephtalate,kilogram,-0.10058639399856888,-0.10058639399856888,0.0,0.0,-0.10058639399856888
12,961e1a5a6b33189c05aec22da0879600,market for inert waste,kilogram,-61.896938739214356,-61.896938739214356,0.0,0.0,-61.8061139228026
13,eab43ddf1f54a559f83b6b2edaa7940a,"market for dust collector, electrostatic precipitator, for industrial use",unit,0.0002460195930543284,0.0002460195930543284,0.0,0.0,0.0002460195930543284
14,f127c672f6d698cf7385808f410efc52,"market for anode, for metal electrolysis",kilogram,1683.0204176952884,0.0,1683.0204176952884,0.0,1683.0204176952884
15,b8b72b774b12fdc5e353b9f03c27973d,"market for electricity, medium voltage",kilowatt hour,364409.8959113612,66481.53348255031,0.0,297928.36242881085,54885.24144782666
16,c36d916cb527e86cabf40f3fc564c826,market for tetrafluoroethane,kilogram,667.6591610736518,667.6591610736518,0.0,0.0,667.6591610736518
17,b71e98260226286f15b5477b39a6d716,market for waste polystyrene,kilogram,-1248.7089880733365,-1248.7089880733365,0.0,0.0,0.0
18,2607ec42bfedec2df35733f7d770b8a1,"market for chlorine, gaseous",kilogram,2385666.464097116,2385666.464097116,0.0,0.0,2141760.505051001
19,29a788950ad2d036c290069a5a67beca,market for blister-copper conversion facility,unit,2.242080398540234e-06,2.242080398540234e-06,0.0,0.0,2.242080398540234e-06
20,1c1d7955ff9c7b8ebef30acaf1952c72,"market group for heat, district or industrial, other than natural gas",megajoule,21138133.700303487,444121.1251235809,0.0,20694012.575179905,21126980.83581067
21,d18e8452573ef141e7453b08204ba634,market for phenolic resin,kilogram,1225649.610260894,220185.4388787451,563481.1012839142,441983.0700982353,870976.7337586535
22,a937f1ef1155dff68ab809f359b08cac,"market for cable, network cable, category 5, without plugs",meter,28633.335868613496,28633.335868613496,0.0,0.0,17629.302616044526
23,e2a0f9a5c8e27df152aecf671ce27175,"market for electricity, medium voltage",kilowatt hour,1808450.5585085258,329926.73279725015,0.0,1478523.8257112755,272378.01899414015
24,62fdf5feacfc56115bcd9dd3174cac08,market for scrap preparation facility,unit,0.0062487210214096645,0.0062487210214096645,0.0,0.0,0.0061023337562366355
25,69b912f527f88517a8d43feb15f439a2,market for waste paint on metal,kilogram,-186.17649397763935,-186.17649397763935,0.0,0.0,-186.17649397763935
26,72b3fc81df1e033f7145a3ed589f3acd,"market for paper, woodfree, coated",kilogram,102574570.96363354,10888446.700821353,4367023.579596661,87319100.68321553,101867401.86205913
27,44e32fc9c8c60cdd3c5cb190fcb95cf8,"market for hazardous waste, for incineration",kilogram,-680290.1792236334,-124125.90109650194,-308984.2081860858,-247180.06994104543,-481249.36515602807
28,a727deb09cddfbccbce19fda5f9e0c5c,"market for printed wiring board, through-hole mounted, unspecified, Pb free",kilogram,1263.9941059117668,1263.9941059117668,0.0,0.0,778.230475843407
29,e5fb74581093181fe8793f0bdfb368f8,market for ceramic factory,unit,0.011307730475548691,0.011307730475548691,0.0,0.0,0.0009652940649858639
30,e8eef1856085c8663451a6e3ba0a48bf,"market for electricity, medium voltage, aluminium industry",kilowatt hour,17772761.742286824,17772761.742286824,0.0,0.0,13659093.247878572
31,6e30abb84525fa499be6aa221bd7f57f,"market for electricity, medium voltage",kilowatt hour,287.54722224026483,0.0,287.54722224026483,0.0,0.0
32,6d88c17d240bd383f1bdd4be99dc65eb,market for ethylene dichloride,kilogram,29357.067417420683,29357.067417420683,0.0,0.0,26475.284433883942
33,0cb343f26fa0a570d556aa7e407266d5,"market for electrolyte, KOH, LiOH additive",kilogram,20957.606928376677,20957.606928376677,0.0,0.0,15653.495031136172
34,4e2a9b186ca409a3f35282ec07726a15,"market for industrial machine, heavy, unspecified",kilogram,22269.869964429894,7858.762970308363,684.900100972714,13724.8739675109,16079.584855774518
35,2b801a5a604d74125cd6a4d0a6819c02,"market for electricity, low voltage",kilowatt hour,120338.1881408381,30420.51206740001,4317.636102473899,85600.03997096453,117997.65275931764
36,34f9800d53ea6eeff8ac053eed3d908f,"market for electricity, medium voltage",kilowatt hour,67.20812126340323,0.0,67.20812126340323,0.0,0.0
37,c93fbace4f8a933b943a783fe33464b7,market for coal slurry,kilogram,-43453.23854615871,-43453.23854615871,0.0,0.0,-37517.141448389
38,6d656e138e0bda92b92375bf00aa749f,"market for nitrogen fertiliser, as N",kilogram,381591.5647783526,53312.09538038049,74608.861339874,253670.608058098,325532.9862079656
39,16a12a476d4fa5ea8e9d2aa5de31b2ee,market for methylamine,kilogram,4378.007867824935,4378.007867824935,0.0,0.0,3948.2487098035454
40,4207a3fd0d07ed0f243913f1eb0b17c7,"market for cement, Portland",kilogram,37251.756145211104,37251.756145211104,0.0,0.0,28629.495978895706
41,78350e01244b7c603c57788369771f93,market for ethoxylated alcohol (AE7),kilogram,18851.33458265012,12959.733769832355,1138.9542320611056,4752.64658075666,17097.565057110893
42,8f5872583a8a6db77596172b941a127c,"paper production, woodfree, coated, at non-integrated mill",kilogram,6999.647470605097,6999.647470605097,0.0,0.0,6999.647470605097
43,1bc0f81984b994dfe616340b00464292,market for acetylene,kilogram,6458.440732456789,6458.440732456789,0.0,0.0,5824.951800618081
44,39a8cebfd035d9b6050bc33f67231034,"treatment of waste cooking oil, purified, esterification",kilogram,215692.6173337219,215692.6173337219,0.0,0.0,215692.6173337219
45,f508719cba29bd92eaa05d7e8423aa71,market for barite,kilogram,1571.774536101268,1571.774536101268,0.0,0.0,134.17587503303506
46,42bb363b9d648d80ecb46cfd82b96b2a,market for waste mineral oil,kilogram,-1169.1639599569733,-1167.3739654238395,0.0,-1.7899945331338878,-1161.5810951934307
47,62e1ce20b2e357a7589fa83c3bf803a7,"market for cement, unspecified",kilogram,6494607.6824053675,64427.06985783118,0.0,6430180.612547535,6494607.6824053675
48,2ab3dc330505f903963e25ff3d051ed7,"market for waste paint, collection for hazardous waste incineration",kilogram,-30308.191548476985,-13862.446997179595,-16445.744551297386,0.0,-10573.298086920116
49,5ad3fb2cbe80a918f333aff5a905cfe8,"market for tillage, rolling",hectare,4.706695275616756,4.706695275616756,0.0,0.0,4.706695275616756
50,c5199723e7104a11950d8881aa917908,"market for zinc coat, pieces",square meter,34726599.499143474,175232.3003100028,0.0,34551367.198833466,34726595.803672984
51,e4f7fdf7f44be419bb26359d38139122,"market for steam, in chemical industry",kilogram,565186783.0113592,150372210.69591308,19563.951368996615,414795008.36407715,401607762.66739714
52,c6d5b7ed36ef2c2d3924736a8be3af45,"market for polyethylene, high density, granulate",kilogram,52515125.56271053,4442875.18660596,8285021.209010126,39787229.167094454,51812735.938493066
53,494565a414fb7c6f4fa81fab8781bd04,market for glyphosate,kilogram,349.332339148521,39.514375595977086,0.0,309.81796355254386,39.51293222487287
54,9c266f7fe439da8f4646151434235457,"market for electric connector, wire clamp",kilogram,472.9958288156578,472.9958288156578,0.0,0.0,0.0
55,c5e10e206859c1083b725ae475921db2,market for packaging box factory,unit,3.2966223662903165,0.38738700190293474,0.0006099553636089884,2.908625409023773,0.26888922776703755
56,40bc7f444be337f6ee6c42e0d1c16106,market for strawberry,kilogram,9075258.814580932,67939.07289097868,0.0,9007319.741689954,9075258.814580932
57,5292e746fe46492e274ab47683465990,"market for electricity, medium voltage",kilowatt hour,974481.7215863892,177780.6802961714,0.0,796701.0412902173,146770.61511186924
58,8be0c59633edf7f6fcb4888e335ea726,"market for lime, packed",kilogram,12322237.715148859,1620893.5084524786,2913747.402908261,7787596.803788122,11882449.887922127
59,c1a99630272a230020c35f7bb22a5b49,"market for polycarboxylates, 40% active substance",kilogram,94182.63740507058,2248.200027542499,0.0,91934.43737752808,89850.25440690864
60,d26628e2c8b1af23fa51c3e1547862e3,market for waste paint,kilogram,-23088.369917813015,-1225.095050026915,0.0,-21863.274867786102,-4753.089469172676
61,793ee3d7e30fe324f90f91d727b16b56,"market for wax, lost-wax casting",kilogram,26079.44201914871,26079.44201914871,0.0,0.0,26079.44201914871
62,732a1cc69f5e19386ebeb3c5ad8aeadf,market for cow milk,kilogram,241432360.15118393,1807407.4855252192,0.0,239624952.6656587,241432360.15118393
63,535eb6241282b33614e155e710296266,"market for zircon, 50% zirconium",kilogram,16199.775506413696,16199.775506413696,0.0,0.0,16199.775506413696
64,82884820c1f38c7e87f7bbaecb46a4ae,"market for quicklime, milled, packed",kilogram,2111194.7436125954,20928.90253620153,0.0,2090265.841076394,2111194.7436125954
65,5ea93f253a62910d9d35803ca0eec8fe,market for silicone product,kilogram,9017.8951756555,478.49972868087264,0.0,8539.395446974628,1856.4698480702145
66,cbe8eb5a848aa113efda02064e4a8c50,market for ventilation components factory,unit,0.00048399488240267384,2.3047375352508276e-05,0.0,0.00046094750705016554,0.0
67,e48eb582584f19e96b57b3c41d1bae2b,"market for electricity, medium voltage",kilowatt hour,19.649094759523475,0.0,19.649094759523475,0.0,0.0
68,fc96d2b284cb78ba4adedef68d5b912c,market for isobutanol,kilogram,38659.09475724914,1096.2225957340129,37562.87216151513,0.0,38659.09475724914
69,04a8eefed507d7782b5c699dfb8509a9,market for ethylene vinyl acetate copolymer,kilogram,21394.017563630907,9785.256703891519,11608.760859739383,0.0,7463.504531943645
70,90481327644490869c751f49eb756343,"market for wood ash mixture, pure",kilogram,-510.158395882013,-88.5309184308109,-166.2373410099175,-255.3901364412846,-88.5309184308109
71,bab1cae2c76b580210e23a951720b295,market for acrylic acid,kilogram,70978.64213301988,56394.076423663115,5249.08823559931,9335.47747375745,63401.98214763295
72,fec58ff21004a94693c6ce466aefc832,"market for electricity, medium voltage",kilowatt hour,58.37954282747649,0.0,58.37954282747649,0.0,0.0
73,69f70a726a37a26582f9ad9057c4d06e,"market for waste polyethylene, for recycling, sorted",kilogram,12580077.471872043,12580077.471872043,0.0,0.0,12268219.692885937
74,bdc819a267c24b4596c22af83a23ce0d,"market for recultivation, ilmenite mine",square meter,278.2098763476009,278.2098763476009,0.0,0.0,97.69477360454299
75,4b786aaa59989df3b956051325a41a31,market for calcium chloride,kilogram,655320.9357785542,6502.48674818083,0.0,648818.4490303734,655320.9357785542
76,f68f602e6328d34e68aa61203aff24ba,"market for electricity, high voltage",kilowatt hour,32.80257637260729,32.80257637260729,0.0,0.0,32.80257637260729
77,309506258311a0a819d04107b6a5bb27,"market for sodium sulfate, anhydrite",kilogram,6022966.786927929,842065.2320516309,67419.00782351516,5113482.547052784,5691440.650893265
78,26822caa5afb16a5003cebd655562926,"market for iron(III) sulfate, without water, in 12.5% iron solution state",kilogram,95.90778273359555,95.90778273359555,0.0,0.0,95.90778273359555
79,2402f073567dcd9e41421ecdf4fe32d7,market for wastewater from soft fibreboard production,cubic meter,-24.524488239607194,-24.524488239607194,0.0,0.0,-24.524488239607194
80,55c0ce1e8dc075cd45f833429d599dae,"market for furnace, wood chips, with silo, 5000kW",unit,0.005195833193939544,0.005195833193939544,0.0,0.0,0.005195833193939544
81,ab7e30c5113e3f22ae6883c3c9f59680,market for fly ash and scrubber sludge,kilogram,-1281.9739160433257,-1281.9739160433257,0.0,0.0,-1281.9739160433257
82,2a9f246c7bee5ca40bfa5489a3575c3f,"market for heat, district or industrial, natural gas",megajoule,116317081412.23856,113303553603.73586,249052485.78296754,2764475322.719738,113418776493.48352
83,2fc74dc8c3ff0f9f64a6d743d17a17fa,"heat production, at hard coal industrial furnace 1-10MW",megajoule,128323.12687014497,128323.12687014497,0.0,0.0,128323.12687014497
84,e8b703ce471c777f85e791ed87add66e,market for o-dichlorobenzene,kilogram,120430.02174845195,120430.02174845195,0.0,0.0,108608.22829589121
85,22b9bac3e8c755378584103aadda75cb,"market for sulfur dioxide, liquid",kilogram,254048.1603149571,247817.50471199435,6230.655602962752,0.0,223611.59429831614
86,d6ec3178b517a8cdfeaf7f9127761ac9,"market for lime, packed",kilogram,2092.37680814923,2092.37680814923,0.0,0.0,2092.37680814923
87,f6e3d9695fdc675765ac53179685ba53,"market group for electricity, low voltage",kilowatt hour,3671522.0748491944,928130.8228852426,131731.21937689395,2611660.032587053,3600112.263442008
88,46e5abacfa92d8b4f20b58971ff72bad,market for printed wiring board mounting facility,unit,6.902887257924907,0.040088839270168965,0.0,6.862798418654738,6.900825240882984
89,3eeb929c4385e7e3211d68d3bb861c2d,market for waste paperboard,kilogram,-1935307.5866842063,-203773.30479453588,-82473.23244046385,-1649061.0494492063,-1921952.3756060358
90,5fa49b9f8bf1be489246a1debdbcaf8b,"market for ethanol, without water, in 99.7% solution state, from ethylene",kilogram,11975912.267389536,405731.5327192593,11570180.734670274,0.0,387483.1848831941
91,072b42124a1c371931d3b51f56cf89cf,market for silicon carbide,kilogram,1900.04147984729,1900.04147984729,0.0,0.0,1900.04147984729
92,9d1d287b4ed396f2dc4073a3f36b15f1,"market for heat, from steam, in chemical industry",megajoule,1716.6592600025285,1716.6592600025285,0.0,0.0,135.46652116262726
93,854d4bed4a9dd7836c71c29e9051d6b4,market for charcoal,kilogram,8.572364172618121,8.572364172618121,0.0,0.0,8.572364172618121
94,e83142367a7cdbe75611f543c4f68960,"market for electricity, medium voltage",kilowatt hour,913752.0553114448,166701.39461501673,0.0,747050.660696428,137623.87559149964
95,8974840b1c929139d034d6e64de446fc,market for palladium,kilogram,10.019239221781405,0.0,0.0,10.019239221781405,9.96851650694152
96,2cb630053c2fe24eaa403ac583c225c0,market for aluminium casting facility,unit,2.3140374128313484e-06,2.3140374128313484e-06,0.0,0.0,2.3140374128313484e-06
97,977c2701afb697a43e3a1b1aa6d90a94,market for maize grain,kilogram,12043.089271355606,12043.089271355606,0.0,0.0,12043.089271355606
98,20ed09d2f18c2abc103f812816bf32b2,"market for poultry manure, fresh",kilogram,10767.138824258966,1217.9140603839433,0.0,9549.224763875021,1217.8695727275986
99,75ccb7c18c795e7168203d8151a955cd,"market group for heat, district or industrial, other than natural gas",megajoule,17504268.375587173,17311743.133739036,192525.24184813752,0.0,13305317.218146987
100,efcb9bee77661d1387f629169bff5168,market for rye grain,kilogram,3156364.9262708966,0.0,0.0,3156364.9262708966,0.0
101,02a397f992ace13c52e2d5e8a824516f,market for used printed wiring boards,kilogram,-12858.756478707954,-12858.756478707954,0.0,0.0,-6333.30602436714
102,8d6425d6f85ce7abe890366b6c4749aa,market for waste paperboard,kilogram,-7216322.282837461,-1698327.9819683693,-1626375.7242322513,-3891618.576636845,-5456113.61121747
103,2c875fc3121a32096e63af628ef3ac49,market for triethanolamine,kilogram,33508.49350190031,33508.49350190031,0.0,0.0,0.0
104,6d703d1d64c5798824174f687c8911d6,"market for quicklime, milled, loose",kilogram,30863.73500049336,9519.519924080249,0.0,21344.215076413115,6317.887662618281
105,17645371ca69c3359944e24fda0453d1,"market for water, ultrapure",kilogram,6244735311.901344,1121096857.9567842,2871248638.15705,2252389815.7875094,4437655670.101753
106,67ef55df095d896061825d4d42114c52,"market for cottonseed oil, refined",kilogram,626716.535472047,626716.535472047,0.0,0.0,626716.535472047
107,792464f1ce3979c56db26379b74692f8,"market for sodium chloride, powder",kilogram,8147929.674772534,1124469.708450351,1392733.5740218386,5630726.392300343,7022501.65469782
108,1e200a3049db914305193e1ee19bd4fa,"market for steel, low-alloyed, hot rolled",kilogram,25809997725.081432,18359736940.360386,4653030577.886651,2797230206.834393,22883352196.773876
109,f06ff52f4f9a99de0d71534e50eb40cd,"market for electricity, high voltage",kilowatt hour,156829.05052220673,152338.7023812013,4490.348141005431,0.0,119169.08580690027
110,2406835bca0fe5c01c7d6e61e4de409a,market for ash from paper production sludge,kilogram,-20885.799710002684,-5912.390286971956,-89.37677641198391,-14884.032646618747,-3645.307345517008
111,f746b1e920e8d0270a434e747bdc9d7c,"market for process-specific burdens, residual material landfill",kilogram,16236304.455451412,161065.54826789582,0.0,16075238.907183515,16236304.455451412
112,7c42ac8bf066808b853f9a90563453ae,"market for dust, unalloyed electric arc furnace steel",kilogram,-5789.728192978319,-5223.096049063618,-566.6321439147017,0.0,-5789.728192978319
113,5ebe5e874b8d7864534811bc46e0e0ce,"market for extrusion, plastic pipes",kilogram,162103993.32866657,14980854.996937992,32998271.83361564,114124866.49811295,159920847.26058593
114,396ad07ea644f571bd25a3395f48f3eb,"market for printed wiring board, through-hole mounted, unspecified, Pb containing",kilogram,541.7117596764715,541.7117596764715,0.0,0.0,333.5273467900316
115,ed4dac89c36acd7407661518d818f094,market for municipal solid waste,kilogram,-989591.0723451922,-881889.5306686393,-7909.545335254051,-99791.99634129881,-858505.3405033177
116,3200dcb1e1249ee6c024f96039b7ea0e,"market for transport, freight, lorry, unspecified",ton kilometer,4594.051346280136,4594.051346280136,0.0,0.0,4594.051346280136
117,919aba3512aa390f6870443f6538b882,"market for chemical factory, organics",unit,5.90718249487567,1.5015229636681857,0.053943698627243485,4.351715832580241,5.854313484028011
118,996bd7641f64347d8740abfe4e901a34,market for irrigation,cubic meter,20379.99020504174,2306.3520317182015,0.0,18073.63817332354,2306.267830767461
119,8de852a2e45b55b1485005a8d22207a6,"market for compressed air, 700 kPa gauge",cubic meter,230689.8067961028,5916.687271079315,224773.1195250235,0.0,230689.8067961028
120,59fb21cf8d94f9c5df5348040633fdf3,"market for electricity, medium voltage",kilowatt hour,82.36200724444383,0.0,82.36200724444383,0.0,0.0
121,d6f0a3a0933866c2f8d7eb83db02c9aa,market for copper,kilogram,2645650157.845951,1845443718.5884259,489227609.61561614,310978829.6419069,2331771465.663481
122,174e5079a7fb33b85a365b37a8579bba,market for irrigation,cubic meter,138217.80479168156,15641.759966207574,0.0,122576.04482547396,15641.188912421208
123,efff8d07be8e82f77d71406aaed5790e,market for formaldehyde,kilogram,388933.98903552606,289603.2987380356,0.0,99330.69029749034,270960.29113070114
124,898590d255fac973fd795bc1c401daf6,"market for electricity, medium voltage",kilowatt hour,239706.2414415567,43731.080563875286,0.0,195975.1608776813,36103.12202188661
125,f1167e6e5407102a88be72251308601e,market for planting tree,unit,4800.20241382067,542.9700599112966,0.0,4257.232353909374,542.9502264384627
126,f63f241b3364d9602dbd63e90ab4c6df,"market for liquid manure spreading, by vacuum tanker",cubic meter,578.7357580740817,65.46311220742476,0.0,513.2726458666568,65.46072098744146
127,35e704a26435b5d76d6764710d58913a,"market for waste concrete, not reinforced",kilogram,-7266.127613094328,-7266.127613094328,0.0,0.0,-2819.2930885567957
128,440e4ef7985f196c708cd55bd641135c,"market for electricity, medium voltage",kilowatt hour,1329998.3822624972,242639.76630214573,0.0,1087358.6159603507,200316.41059893658
129,b1a148669e2b44740bd06bd6bbcf6b50,market for isopropanol,kilogram,238564.19847897123,94768.69423945279,6849.001009727139,136946.5032297913,205036.27850142724
130,e58410c4d048b1d7b74b315efb787381,"market for heat, district or industrial, other than natural gas",megajoule,40181.5934956689,7286.757853069823,0.0,32894.83564259908,6010.51032914891
131,45a241df987c856fc57d9211418bdb96,"market for diode, glass-, for surface-mounting",kilogram,1204.4143815446353,119.81705828456495,0.0,1084.5973232600702,861.5159185047662
132,a196b0c29afa065ed659bac257a5ec54,"market for mine infrastructure, iron",unit,9.422515777129069e-09,9.422515777129069e-09,0.0,0.0,0.0
133,64dd86ca92b77ef8f03eb2170879c780,"market for acrylic binder, without water, in 34% solution state",kilogram,884962.5885534093,884962.5885534093,0.0,0.0,828967.0399406453
134,13cba3d573fc1151b28826bc9d8b784b,"market group for heat, district or industrial, natural gas",megajoule,2238185866.5700274,440937659.18933237,1006496358.8653243,790751848.5153707,1600655784.0055344
135,4af142704238ac38488c57bc3bdd841a,"aluminium scrap, new, Recycled Content cut-off",kilogram,-309321.683266662,-213936.48045128796,0.0,-95385.20281537405,-257818.70676290145
136,6a81b4917d429988eba09940a97df970,"market for electricity, high voltage",kilowatt hour,1.2790969781513253,1.2790969781513253,0.0,0.0,1.2790969781513253
137,c7dc74449ffe347834f24f866de997fe,"market group for heat, district or industrial, natural gas",megajoule,149919094.67210168,87209322.38942118,236499.08859576116,62473273.19408455,134979193.80929518
138,d0f166bfbe1fb1aa1a967953eab25834,"market for sugar, from sugar beet",kilogram,9804676.809036665,73399.63146080147,0.0,9731277.177575864,9804676.809036665
139,669b268fc988b1d18351b41be462354d,market for linerboard,kilogram,11588426.180300027,5300347.381274552,6288078.799025472,0.0,4042731.621469457
140,ca6809e4762f1640f30ad728b268ccfb,market for titanium dioxide,kilogram,423039.3644116516,422138.0930149032,0.0,901.2713967484456,351344.3180100342
141,32de76a1ac354f95b07c70abfd43efab,"heat production, heavy fuel oil, at industrial furnace 1MW",megajoule,8216.372871541653,8216.372871541653,0.0,0.0,8216.372871541653
142,9266b0860c23119094314b2ce1c810db,market for adipic acid,kilogram,20518.877020790915,20518.877020790915,0.0,0.0,18504.678879027288
143,f19e0fadcb5b20607b63798a44720d4a,"market for electricity, high voltage",kilowatt hour,1579.8576795540066,1534.6230054243306,45.234674129676016,0.0,1200.480362219645
144,06d68996153517e6d9c275a45fb8415a,"market group for heat, central or small-scale, natural gas",megajoule,273818130.62323046,60315416.19450271,5397473.591321638,208105240.83740628,261021595.9088023
145,0c338ec94860ac2ccaded05dcef4d1b2,"market for electricity, medium voltage",kilowatt hour,318464.21384856757,58099.380761924986,0.0,260364.83308664276,47965.177306333404
146,4d3553e0ea356529fcabfe3b721e6d14,"market for glass fibre reinforced plastic, polyamide, injection moulded",kilogram,191541.81855174297,191541.81855174297,0.0,0.0,191541.81855174297
147,7cc3c2c61d2ea4a81a586a6009e511d1,"market for nitrogen, liquid",kilogram,159371.2847130361,159371.2847130361,0.0,0.0,159175.2699312805
148,3843b56e14341adf4bdde7edb7ace64e,market for road vehicle factory,unit,0.009234962323174006,0.0,0.0,0.009234962323174006,0.009102572057540715
149,fab73489702637b9c40b4d35fd61e519,market for waste polyvinylchloride,kilogram,-146.61198837554383,-6.981523255978278,0.0,-139.63046511956554,0.0
150,58c6d14b76d0147d4aa55e1a7d669fe8,market for lithium,kilogram,2316.1030066594535,2316.1030066594535,0.0,0.0,2088.746978967504
151,68d1962b9f9799fe99fff1c822f37bfc,"market for electricity, high voltage",kilowatt hour,6.486816113872521,6.486816113872521,0.0,0.0,6.486816113872521
152,428edbf1a2cf1fdf4f038de77d44ca9c,"poultry manure, fresh, Recycled Content cut-off",kilogram,-1042725.8492737233,-1042725.8492737233,0.0,0.0,-990274.8508193106
153,846191634c111a7ef33c39320c2653bf,market for waste mineral oil,kilogram,-50687.456201708716,-50610.097784762074,0.0,-77.35841694663787,-50201.34703422526
154,d4640b5c48fb136c8688c1e3739dc93d,"market for chemical, organic",kilogram,8168861802.311016,244585384.475147,1923395.0488030124,7922353022.787068,8153634872.715088
155,acbef5ccadeae3db719754fddfc91b9d,"market for electricity, medium voltage, aluminium industry",kilowatt hour,24308170.35176702,24308170.35176702,0.0,0.0,18681821.673786808
156,c0623166341cfdedf84604b031176120,market for waste newspaper,kilogram,1155786.6143495904,0.0,1155786.6143495904,0.0,0.0
157,d5b9410125af1e955e8259327a15dd1d,"market for transport, passenger car",kilometer,35999.59753600244,35999.59753600244,0.0,0.0,7385.523466778621
158,b59e3385667066b01fb72aed604b2b32,market for glycerine,kilogram,555.071873344638,555.071873344638,0.0,0.0,555.071873344638
159,ea05a91c00317ae852ab0c3bfa6693c3,"market for energy and auxilliary inputs, metal working factory",kilogram,48493112.67845217,8681908.002561321,2717983.40372123,37093221.27216964,38313640.416168414
160,e18b81faca253a61f7187f23fc3b4c72,"market for electricity, medium voltage",kilowatt hour,317341.5678181013,57894.569557561714,0.0,259446.9982605397,47796.09106818804
161,8747c4e23134acd1a6d977adf0a013b7,market for tap water,kilogram,11030190.986706384,9769240.520414116,0.0,1260950.4662922667,8770164.716101484
162,4a5863ef5013e9c47b5289145522afe6,"market for waste plastic, mixture",kilogram,-61201.90289193452,-14356.027059418846,-42317.779227378735,-4528.096605136933,-18864.761452490762
163,502d801475028b62a369101cf3945e7e,"market for tallow, unrefined",kilogram,118265.27118317805,118265.27118317805,0.0,0.0,0.0
164,b525361470b501ce153428a5cf415bf0,"market for capacitor, tantalum-, for through-hole mounting",kilogram,45.40759956630314,45.40759956630314,0.0,0.0,0.0
165,f3e5754701559a5cb5472175972877b4,"market for sludge, pig iron production",kilogram,-20021548.18379022,-3594402.9072776483,-9205649.252570216,-7221496.02394236,-14227782.665613128
166,c088aea59da4f1e655819f1ccf74f43d,"market for section bar extrusion, aluminium",kilogram,1398739.0809698757,1398739.0809698757,0.0,0.0,1389706.4248069494
167,313c1aebb6276d5b06eb90a8832d9f5c,market for flat glass factory,unit,0.0025582681349377305,0.00013574460388109864,0.0,0.002422523531056632,0.0005266581129277204
168,f5fce40af08ede7bd96cc1f45f01dd55,"market for soda ash, dense",kilogram,3635950.8157800394,3635950.8157800394,0.0,0.0,2799205.764199281
169,72afba5a8d81b28f8952e251849aaff4,market for evaporation of milk,kilogram,20451181.919893794,153101.34592855573,0.0,20298080.573965237,20451181.919893794
170,a53a695ed2a35257ce5da48d77d5e654,"market group for electricity, high voltage",kilowatt hour,288652.17923895677,288652.17923895677,0.0,0.0,274132.4519130535
171,e1de6205c74dae2c00ad03b5db5767f5,"market for capacitor, electrolyte type, > 2cm height",kilogram,510.83549512091037,510.83549512091037,0.0,0.0,0.0
172,beb8c5550b59b3daf03bbabe3195b252,"market for slag, unalloyed electric arc furnace steel",kilogram,-43113.37303329431,0.0,-43113.37303329431,0.0,-43113.37303329431
173,1a4a409f4ea1ceaffb26c7cfd38b785b,"market for paper mill, integrated",unit,0.0005489832600917427,0.0003094296372038661,8.473691620029343e-05,0.00015481670668758313,4.58257451795246e-05
174,e71632f9a8b384da8d8dd7aa0a578961,market for spent Formox catalyst base from formaldehyde production,kilogram,-11615.099481422085,-11615.099481422085,0.0,0.0,0.0
175,28d84e33fab274f1fd9b046f7e166a7d,market for sodium methoxide,kilogram,6482.969534826159,6482.969534826159,0.0,0.0,5846.5806536546415
176,ea12433541a607ce5f8fd88c19ed1abf,"market for electricity, medium voltage",kilowatt hour,21.019846286619075,0.0,21.019846286619075,0.0,0.0
